x;u(x);du(x);ddu(x);p(x);q(x);f(x);fc(x)
60.8263;0.685229;-0.797286;-0.54589;1.17002;1.95541;1.74191;253.411;
60.8264;0.685308;-0.797231;-0.546125;1.17006;1.95562;1.74318;253.483;
60.8265;0.685388;-0.797177;-0.54636;1.17009;1.95584;1.74444;253.554;
60.8266;0.685468;-0.797122;-0.546595;1.17013;1.95606;1.74571;253.626;
60.8267;0.685547;-0.797068;-0.54683;1.17017;1.95627;1.74698;253.697;
60.8268;0.685627;-0.797013;-0.547065;1.1702;1.95649;1.74824;253.769;
60.8269;0.685707;-0.796958;-0.5473;1.17024;1.95671;1.74951;253.841;
60.827;0.685787;-0.796903;-0.547535;1.17028;1.95692;1.75078;253.912;
60.8271;0.685866;-0.796849;-0.54777;1.17031;1.95714;1.75204;253.984;
60.8272;0.685946;-0.796794;-0.548005;1.17035;1.95736;1.75331;254.055;
60.8273;0.686026;-0.796739;-0.548239;1.17039;1.95757;1.75457;254.127;
60.8274;0.686105;-0.796684;-0.548474;1.17043;1.95779;1.75584;254.198;
60.8275;0.686185;-0.796629;-0.548709;1.17046;1.95801;1.75711;254.27;
60.8276;0.686265;-0.796574;-0.548944;1.1705;1.95823;1.75837;254.341;
60.8277;0.686344;-0.796519;-0.549179;1.17054;1.95844;1.75964;254.413;
60.8278;0.686424;-0.796465;-0.549413;1.17058;1.95866;1.76091;254.484;
60.8279;0.686504;-0.79641;-0.549648;1.17061;1.95888;1.76218;254.556;
60.828;0.686583;-0.796355;-0.549883;1.17065;1.9591;1.76344;254.627;
60.8281;0.686663;-0.7963;-0.550118;1.17069;1.95931;1.76471;254.699;
60.8282;0.686742;-0.796245;-0.550352;1.17073;1.95953;1.76598;254.77;
60.8283;0.686822;-0.79619;-0.550587;1.17076;1.95975;1.76724;254.842;
60.8284;0.686902;-0.796134;-0.550822;1.1708;1.95997;1.76851;254.913;
60.8285;0.686981;-0.796079;-0.551056;1.17084;1.96019;1.76978;254.985;
60.8286;0.687061;-0.796024;-0.551291;1.17088;1.96041;1.77105;255.056;
60.8287;0.687141;-0.795969;-0.551525;1.17092;1.96062;1.77231;255.128;
60.8288;0.68722;-0.795914;-0.55176;1.17096;1.96084;1.77358;255.199;
60.8289;0.6873;-0.795859;-0.551995;1.17099;1.96106;1.77485;255.27;
60.829;0.687379;-0.795804;-0.552229;1.17103;1.96128;1.77612;255.342;
60.8291;0.687459;-0.795748;-0.552464;1.17107;1.9615;1.77739;255.413;
60.8292;0.687539;-0.795693;-0.552698;1.17111;1.96172;1.77865;255.485;
60.8293;0.687618;-0.795638;-0.552933;1.17115;1.96194;1.77992;255.556;
60.8294;0.687698;-0.795582;-0.553167;1.17119;1.96216;1.78119;255.628;
60.8295;0.687777;-0.795527;-0.553402;1.17123;1.96238;1.78246;255.699;
60.8296;0.687857;-0.795472;-0.553636;1.17126;1.9626;1.78373;255.77;
60.8297;0.687936;-0.795416;-0.553871;1.1713;1.96281;1.78499;255.842;
60.8298;0.688016;-0.795361;-0.554105;1.17134;1.96303;1.78626;255.913;
60.8299;0.688095;-0.795306;-0.554339;1.17138;1.96325;1.78753;255.985;
60.83;0.688175;-0.79525;-0.554574;1.17142;1.96347;1.7888;256.056;
60.8301;0.688254;-0.795195;-0.554808;1.17146;1.96369;1.79007;256.127;
60.8302;0.688334;-0.795139;-0.555042;1.1715;1.96391;1.79134;256.199;
60.8303;0.688413;-0.795084;-0.555277;1.17154;1.96413;1.7926;256.27;
60.8304;0.688493;-0.795028;-0.555511;1.17158;1.96435;1.79387;256.342;
60.8305;0.688572;-0.794972;-0.555745;1.17162;1.96457;1.79514;256.413;
60.8306;0.688652;-0.794917;-0.55598;1.17166;1.96479;1.79641;256.484;
60.8307;0.688731;-0.794861;-0.556214;1.1717;1.96501;1.79768;256.556;
60.8308;0.688811;-0.794806;-0.556448;1.17174;1.96524;1.79895;256.627;
60.8309;0.68889;-0.79475;-0.556683;1.17178;1.96546;1.80022;256.698;
60.831;0.68897;-0.794694;-0.556917;1.17182;1.96568;1.80149;256.77;
60.8311;0.689049;-0.794639;-0.557151;1.17186;1.9659;1.80276;256.841;
60.8312;0.689129;-0.794583;-0.557385;1.1719;1.96612;1.80402;256.912;
60.8313;0.689208;-0.794527;-0.557619;1.17194;1.96634;1.80529;256.984;
60.8314;0.689288;-0.794471;-0.557853;1.17198;1.96656;1.80656;257.055;
60.8315;0.689367;-0.794416;-0.558088;1.17202;1.96678;1.80783;257.126;
60.8316;0.689447;-0.79436;-0.558322;1.17206;1.967;1.8091;257.198;
60.8317;0.689526;-0.794304;-0.558556;1.1721;1.96722;1.81037;257.269;
60.8318;0.689606;-0.794248;-0.55879;1.17214;1.96745;1.81164;257.34;
60.8319;0.689685;-0.794192;-0.559024;1.17218;1.96767;1.81291;257.412;
60.832;0.689764;-0.794136;-0.559258;1.17223;1.96789;1.81418;257.483;
60.8321;0.689844;-0.79408;-0.559492;1.17227;1.96811;1.81545;257.554;
60.8322;0.689923;-0.794024;-0.559726;1.17231;1.96833;1.81672;257.626;
60.8323;0.690003;-0.793968;-0.55996;1.17235;1.96855;1.81799;257.697;
60.8324;0.690082;-0.793912;-0.560194;1.17239;1.96878;1.81926;257.768;
60.8325;0.690161;-0.793856;-0.560428;1.17243;1.969;1.82053;257.839;
60.8326;0.690241;-0.7938;-0.560662;1.17247;1.96922;1.8218;257.911;
60.8327;0.69032;-0.793744;-0.560896;1.17251;1.96944;1.82307;257.982;
60.8328;0.6904;-0.793688;-0.56113;1.17256;1.96967;1.82434;258.053;
60.8329;0.690479;-0.793632;-0.561364;1.1726;1.96989;1.82561;258.124;
60.833;0.690558;-0.793576;-0.561598;1.17264;1.97011;1.82688;258.196;
60.8331;0.690638;-0.79352;-0.561832;1.17268;1.97033;1.82815;258.267;
60.8332;0.690717;-0.793463;-0.562066;1.17272;1.97056;1.82942;258.338;
60.8333;0.690796;-0.793407;-0.562299;1.17277;1.97078;1.83069;258.409;
60.8334;0.690876;-0.793351;-0.562533;1.17281;1.971;1.83196;258.481;
60.8335;0.690955;-0.793295;-0.562767;1.17285;1.97123;1.83324;258.552;
60.8336;0.691034;-0.793238;-0.563001;1.17289;1.97145;1.83451;258.623;
60.8337;0.691114;-0.793182;-0.563235;1.17293;1.97167;1.83578;258.694;
60.8338;0.691193;-0.793126;-0.563468;1.17298;1.9719;1.83705;258.765;
60.8339;0.691272;-0.793069;-0.563702;1.17302;1.97212;1.83832;258.837;
60.834;0.691352;-0.793013;-0.563936;1.17306;1.97234;1.83959;258.908;
60.8341;0.691431;-0.792957;-0.56417;1.1731;1.97257;1.84086;258.979;
60.8342;0.69151;-0.7929;-0.564403;1.17315;1.97279;1.84213;259.05;
60.8343;0.69159;-0.792844;-0.564637;1.17319;1.97301;1.8434;259.121;
60.8344;0.691669;-0.792787;-0.564871;1.17323;1.97324;1.84468;259.193;
60.8345;0.691748;-0.792731;-0.565104;1.17328;1.97346;1.84595;259.264;
60.8346;0.691827;-0.792674;-0.565338;1.17332;1.97369;1.84722;259.335;
60.8347;0.691907;-0.792618;-0.565572;1.17336;1.97391;1.84849;259.406;
60.8348;0.691986;-0.792561;-0.565805;1.17341;1.97413;1.84976;259.477;
60.8349;0.692065;-0.792504;-0.566039;1.17345;1.97436;1.85103;259.548;
60.835;0.692144;-0.792448;-0.566272;1.17349;1.97458;1.85231;259.619;
60.8351;0.692224;-0.792391;-0.566506;1.17354;1.97481;1.85358;259.691;
60.8352;0.692303;-0.792334;-0.566739;1.17358;1.97503;1.85485;259.762;
60.8353;0.692382;-0.792278;-0.566973;1.17362;1.97526;1.85612;259.833;
60.8354;0.692461;-0.792221;-0.567206;1.17367;1.97548;1.85739;259.904;
60.8355;0.692541;-0.792164;-0.56744;1.17371;1.97571;1.85866;259.975;
60.8356;0.69262;-0.792108;-0.567673;1.17375;1.97593;1.85994;260.046;
60.8357;0.692699;-0.792051;-0.567907;1.1738;1.97616;1.86121;260.117;
60.8358;0.692778;-0.791994;-0.56814;1.17384;1.97638;1.86248;260.188;
60.8359;0.692857;-0.791937;-0.568374;1.17389;1.97661;1.86375;260.26;
60.836;0.692937;-0.79188;-0.568607;1.17393;1.97683;1.86503;260.331;
60.8361;0.693016;-0.791823;-0.56884;1.17398;1.97706;1.8663;260.402;
60.8362;0.693095;-0.791767;-0.569074;1.17402;1.97729;1.86757;260.473;
60.8363;0.693174;-0.79171;-0.569307;1.17406;1.97751;1.86884;260.544;
60.8364;0.693253;-0.791653;-0.56954;1.17411;1.97774;1.87012;260.615;
60.8365;0.693333;-0.791596;-0.569774;1.17415;1.97796;1.87139;260.686;
60.8366;0.693412;-0.791539;-0.570007;1.1742;1.97819;1.87266;260.757;
60.8367;0.693491;-0.791482;-0.57024;1.17424;1.97842;1.87393;260.828;
60.8368;0.69357;-0.791425;-0.570474;1.17429;1.97864;1.87521;260.899;
60.8369;0.693649;-0.791368;-0.570707;1.17433;1.97887;1.87648;260.97;
60.837;0.693728;-0.791311;-0.57094;1.17438;1.97909;1.87775;261.041;
60.8371;0.693807;-0.791253;-0.571173;1.17442;1.97932;1.87903;261.112;
60.8372;0.693887;-0.791196;-0.571406;1.17447;1.97955;1.8803;261.183;
60.8373;0.693966;-0.791139;-0.57164;1.17451;1.97977;1.88157;261.254;
60.8374;0.694045;-0.791082;-0.571873;1.17456;1.98;1.88285;261.325;
60.8375;0.694124;-0.791025;-0.572106;1.1746;1.98023;1.88412;261.396;
60.8376;0.694203;-0.790968;-0.572339;1.17465;1.98046;1.88539;261.467;
60.8377;0.694282;-0.79091;-0.572572;1.1747;1.98068;1.88667;261.538;
60.8378;0.694361;-0.790853;-0.572805;1.17474;1.98091;1.88794;261.609;
60.8379;0.69444;-0.790796;-0.573038;1.17479;1.98114;1.88921;261.68;
60.838;0.694519;-0.790738;-0.573271;1.17483;1.98136;1.89049;261.751;
60.8381;0.694598;-0.790681;-0.573504;1.17488;1.98159;1.89176;261.822;
60.8382;0.694677;-0.790624;-0.573738;1.17492;1.98182;1.89304;261.893;
60.8383;0.694757;-0.790566;-0.573971;1.17497;1.98205;1.89431;261.964;
60.8384;0.694836;-0.790509;-0.574204;1.17502;1.98228;1.89558;262.035;
60.8385;0.694915;-0.790451;-0.574436;1.17506;1.9825;1.89686;262.106;
60.8386;0.694994;-0.790394;-0.574669;1.17511;1.98273;1.89813;262.177;
60.8387;0.695073;-0.790337;-0.574902;1.17516;1.98296;1.89941;262.248;
60.8388;0.695152;-0.790279;-0.575135;1.1752;1.98319;1.90068;262.319;
60.8389;0.695231;-0.790221;-0.575368;1.17525;1.98342;1.90195;262.39;
60.839;0.69531;-0.790164;-0.575601;1.1753;1.98364;1.90323;262.461;
60.8391;0.695389;-0.790106;-0.575834;1.17534;1.98387;1.9045;262.532;
60.8392;0.695468;-0.790049;-0.576067;1.17539;1.9841;1.90578;262.603;
60.8393;0.695547;-0.789991;-0.5763;1.17544;1.98433;1.90705;262.674;
60.8394;0.695626;-0.789933;-0.576533;1.17548;1.98456;1.90833;262.745;
60.8395;0.695705;-0.789876;-0.576765;1.17553;1.98479;1.9096;262.816;
60.8396;0.695784;-0.789818;-0.576998;1.17558;1.98502;1.91088;262.887;
60.8397;0.695863;-0.78976;-0.577231;1.17563;1.98525;1.91215;262.957;
60.8398;0.695942;-0.789703;-0.577464;1.17567;1.98547;1.91342;263.028;
60.8399;0.696021;-0.789645;-0.577696;1.17572;1.9857;1.9147;263.099;
60.84;0.6961;-0.789587;-0.577929;1.17577;1.98593;1.91597;263.17;
60.8401;0.696179;-0.789529;-0.578162;1.17582;1.98616;1.91725;263.241;
60.8402;0.696258;-0.789471;-0.578394;1.17586;1.98639;1.91852;263.312;
60.8403;0.696337;-0.789414;-0.578627;1.17591;1.98662;1.9198;263.383;
60.8404;0.696416;-0.789356;-0.57886;1.17596;1.98685;1.92107;263.454;
60.8405;0.696494;-0.789298;-0.579092;1.17601;1.98708;1.92235;263.525;
60.8406;0.696573;-0.78924;-0.579325;1.17605;1.98731;1.92363;263.595;
60.8407;0.696652;-0.789182;-0.579558;1.1761;1.98754;1.9249;263.666;
60.8408;0.696731;-0.789124;-0.57979;1.17615;1.98777;1.92618;263.737;
60.8409;0.69681;-0.789066;-0.580023;1.1762;1.988;1.92745;263.808;
60.841;0.696889;-0.789008;-0.580255;1.17625;1.98823;1.92873;263.879;
60.8411;0.696968;-0.78895;-0.580488;1.1763;1.98846;1.93;263.95;
60.8412;0.697047;-0.788892;-0.58072;1.17634;1.98869;1.93128;264.02;
60.8413;0.697126;-0.788834;-0.580953;1.17639;1.98892;1.93255;264.091;
60.8414;0.697205;-0.788776;-0.581185;1.17644;1.98915;1.93383;264.162;
60.8415;0.697284;-0.788718;-0.581418;1.17649;1.98939;1.93511;264.233;
60.8416;0.697362;-0.788659;-0.58165;1.17654;1.98962;1.93638;264.304;
60.8417;0.697441;-0.788601;-0.581883;1.17659;1.98985;1.93766;264.374;
60.8418;0.69752;-0.788543;-0.582115;1.17664;1.99008;1.93893;264.445;
60.8419;0.697599;-0.788485;-0.582348;1.17669;1.99031;1.94021;264.516;
60.842;0.697678;-0.788427;-0.58258;1.17673;1.99054;1.94149;264.587;
60.8421;0.697757;-0.788368;-0.582812;1.17678;1.99077;1.94276;264.658;
60.8422;0.697836;-0.78831;-0.583045;1.17683;1.991;1.94404;264.728;
60.8423;0.697914;-0.788252;-0.583277;1.17688;1.99123;1.94532;264.799;
60.8424;0.697993;-0.788193;-0.583509;1.17693;1.99147;1.94659;264.87;
60.8425;0.698072;-0.788135;-0.583742;1.17698;1.9917;1.94787;264.941;
60.8426;0.698151;-0.788077;-0.583974;1.17703;1.99193;1.94915;265.011;
60.8427;0.69823;-0.788018;-0.584206;1.17708;1.99216;1.95042;265.082;
60.8428;0.698308;-0.78796;-0.584438;1.17713;1.99239;1.9517;265.153;
60.8429;0.698387;-0.787901;-0.584671;1.17718;1.99263;1.95298;265.224;
60.843;0.698466;-0.787843;-0.584903;1.17723;1.99286;1.95425;265.294;
60.8431;0.698545;-0.787784;-0.585135;1.17728;1.99309;1.95553;265.365;
60.8432;0.698624;-0.787726;-0.585367;1.17733;1.99332;1.95681;265.436;
60.8433;0.698702;-0.787667;-0.585599;1.17738;1.99356;1.95808;265.507;
60.8434;0.698781;-0.787609;-0.585831;1.17743;1.99379;1.95936;265.577;
60.8435;0.69886;-0.78755;-0.586064;1.17748;1.99402;1.96064;265.648;
60.8436;0.698939;-0.787491;-0.586296;1.17753;1.99425;1.96191;265.719;
60.8437;0.699017;-0.787433;-0.586528;1.17758;1.99449;1.96319;265.789;
60.8438;0.699096;-0.787374;-0.58676;1.17763;1.99472;1.96447;265.86;
60.8439;0.699175;-0.787315;-0.586992;1.17768;1.99495;1.96575;265.931;
60.844;0.699254;-0.787257;-0.587224;1.17774;1.99519;1.96702;266.001;
60.8441;0.699332;-0.787198;-0.587456;1.17779;1.99542;1.9683;266.072;
60.8442;0.699411;-0.787139;-0.587688;1.17784;1.99565;1.96958;266.143;
60.8443;0.69949;-0.78708;-0.58792;1.17789;1.99589;1.97086;266.213;
60.8444;0.699568;-0.787022;-0.588152;1.17794;1.99612;1.97213;266.284;
60.8445;0.699647;-0.786963;-0.588384;1.17799;1.99635;1.97341;266.355;
60.8446;0.699726;-0.786904;-0.588616;1.17804;1.99659;1.97469;266.425;
60.8447;0.699805;-0.786845;-0.588848;1.17809;1.99682;1.97597;266.496;
60.8448;0.699883;-0.786786;-0.58908;1.17814;1.99706;1.97725;266.567;
60.8449;0.699962;-0.786727;-0.589311;1.1782;1.99729;1.97852;266.637;
60.845;0.700041;-0.786668;-0.589543;1.17825;1.99752;1.9798;266.708;
60.8451;0.700119;-0.786609;-0.589775;1.1783;1.99776;1.98108;266.778;
60.8452;0.700198;-0.78655;-0.590007;1.17835;1.99799;1.98236;266.849;
60.8453;0.700277;-0.786491;-0.590239;1.1784;1.99823;1.98364;266.92;
60.8454;0.700355;-0.786432;-0.590471;1.17845;1.99846;1.98491;266.99;
60.8455;0.700434;-0.786373;-0.590702;1.17851;1.9987;1.98619;267.061;
60.8456;0.700513;-0.786314;-0.590934;1.17856;1.99893;1.98747;267.132;
60.8457;0.700591;-0.786255;-0.591166;1.17861;1.99917;1.98875;267.202;
60.8458;0.70067;-0.786196;-0.591398;1.17866;1.9994;1.99003;267.273;
60.8459;0.700748;-0.786137;-0.591629;1.17872;1.99964;1.99131;267.343;
60.846;0.700827;-0.786078;-0.591861;1.17877;1.99987;1.99258;267.414;
60.8461;0.700906;-0.786018;-0.592093;1.17882;2.00011;1.99386;267.484;
60.8462;0.700984;-0.785959;-0.592324;1.17887;2.00034;1.99514;267.555;
60.8463;0.701063;-0.7859;-0.592556;1.17893;2.00058;1.99642;267.626;
60.8464;0.701141;-0.785841;-0.592788;1.17898;2.00081;1.9977;267.696;
60.8465;0.70122;-0.785781;-0.593019;1.17903;2.00105;1.99898;267.767;
60.8466;0.701299;-0.785722;-0.593251;1.17908;2.00128;2.00026;267.837;
60.8467;0.701377;-0.785663;-0.593482;1.17914;2.00152;2.00154;267.908;
60.8468;0.701456;-0.785603;-0.593714;1.17919;2.00175;2.00282;267.978;
60.8469;0.701534;-0.785544;-0.593945;1.17924;2.00199;2.00409;268.049;
60.847;0.701613;-0.785484;-0.594177;1.1793;2.00223;2.00537;268.119;
60.8471;0.701691;-0.785425;-0.594408;1.17935;2.00246;2.00665;268.19;
60.8472;0.70177;-0.785366;-0.59464;1.1794;2.0027;2.00793;268.26;
60.8473;0.701848;-0.785306;-0.594871;1.17946;2.00294;2.00921;268.331;
60.8474;0.701927;-0.785247;-0.595103;1.17951;2.00317;2.01049;268.401;
60.8475;0.702006;-0.785187;-0.595334;1.17956;2.00341;2.01177;268.472;
60.8476;0.702084;-0.785128;-0.595566;1.17962;2.00365;2.01305;268.542;
60.8477;0.702163;-0.785068;-0.595797;1.17967;2.00388;2.01433;268.613;
60.8478;0.702241;-0.785008;-0.596028;1.17973;2.00412;2.01561;268.683;
60.8479;0.70232;-0.784949;-0.59626;1.17978;2.00436;2.01689;268.754;
60.848;0.702398;-0.784889;-0.596491;1.17983;2.00459;2.01817;268.824;
60.8481;0.702477;-0.784829;-0.596722;1.17989;2.00483;2.01945;268.895;
60.8482;0.702555;-0.78477;-0.596954;1.17994;2.00507;2.02073;268.965;
60.8483;0.702634;-0.78471;-0.597185;1.18;2.00531;2.02201;269.036;
60.8484;0.702712;-0.78465;-0.597416;1.18005;2.00554;2.02329;269.106;
60.8485;0.70279;-0.784591;-0.597648;1.18011;2.00578;2.02457;269.176;
60.8486;0.702869;-0.784531;-0.597879;1.18016;2.00602;2.02585;269.247;
60.8487;0.702947;-0.784471;-0.59811;1.18021;2.00626;2.02713;269.317;
60.8488;0.703026;-0.784411;-0.598341;1.18027;2.00649;2.02841;269.388;
60.8489;0.703104;-0.784351;-0.598572;1.18032;2.00673;2.02969;269.458;
60.849;0.703183;-0.784291;-0.598803;1.18038;2.00697;2.03097;269.529;
60.8491;0.703261;-0.784232;-0.599035;1.18043;2.00721;2.03225;269.599;
60.8492;0.70334;-0.784172;-0.599266;1.18049;2.00745;2.03353;269.669;
60.8493;0.703418;-0.784112;-0.599497;1.18054;2.00768;2.03481;269.74;
60.8494;0.703496;-0.784052;-0.599728;1.1806;2.00792;2.03609;269.81;
60.8495;0.703575;-0.783992;-0.599959;1.18065;2.00816;2.03737;269.88;
60.8496;0.703653;-0.783932;-0.60019;1.18071;2.0084;2.03865;269.951;
60.8497;0.703732;-0.783872;-0.600421;1.18077;2.00864;2.03994;270.021;
60.8498;0.70381;-0.783812;-0.600652;1.18082;2.00888;2.04122;270.092;
60.8499;0.703888;-0.783752;-0.600883;1.18088;2.00912;2.0425;270.162;
60.85;0.703967;-0.783691;-0.601114;1.18093;2.00935;2.04378;270.232;
60.8501;0.704045;-0.783631;-0.601345;1.18099;2.00959;2.04506;270.303;
60.8502;0.704123;-0.783571;-0.601576;1.18104;2.00983;2.04634;270.373;
60.8503;0.704202;-0.783511;-0.601807;1.1811;2.01007;2.04762;270.443;
60.8504;0.70428;-0.783451;-0.602038;1.18116;2.01031;2.0489;270.514;
60.8505;0.704359;-0.783391;-0.602269;1.18121;2.01055;2.05018;270.584;
60.8506;0.704437;-0.78333;-0.6025;1.18127;2.01079;2.05147;270.654;
60.8507;0.704515;-0.78327;-0.602731;1.18132;2.01103;2.05275;270.725;
60.8508;0.704594;-0.78321;-0.602961;1.18138;2.01127;2.05403;270.795;
60.8509;0.704672;-0.783149;-0.603192;1.18144;2.01151;2.05531;270.865;
60.851;0.70475;-0.783089;-0.603423;1.18149;2.01175;2.05659;270.936;
60.8511;0.704828;-0.783029;-0.603654;1.18155;2.01199;2.05787;271.006;
60.8512;0.704907;-0.782968;-0.603885;1.18161;2.01223;2.05915;271.076;
60.8513;0.704985;-0.782908;-0.604115;1.18166;2.01247;2.06044;271.147;
60.8514;0.705063;-0.782848;-0.604346;1.18172;2.01271;2.06172;271.217;
60.8515;0.705142;-0.782787;-0.604577;1.18178;2.01295;2.063;271.287;
60.8516;0.70522;-0.782727;-0.604807;1.18183;2.01319;2.06428;271.357;
60.8517;0.705298;-0.782666;-0.605038;1.18189;2.01343;2.06556;271.428;
60.8518;0.705376;-0.782606;-0.605269;1.18195;2.01367;2.06685;271.498;
60.8519;0.705455;-0.782545;-0.605499;1.18201;2.01391;2.06813;271.568;
60.852;0.705533;-0.782485;-0.60573;1.18206;2.01416;2.06941;271.638;
60.8521;0.705611;-0.782424;-0.605961;1.18212;2.0144;2.07069;271.709;
60.8522;0.70569;-0.782363;-0.606191;1.18218;2.01464;2.07197;271.779;
60.8523;0.705768;-0.782303;-0.606422;1.18224;2.01488;2.07326;271.849;
60.8524;0.705846;-0.782242;-0.606652;1.18229;2.01512;2.07454;271.919;
60.8525;0.705924;-0.782181;-0.606883;1.18235;2.01536;2.07582;271.99;
60.8526;0.706002;-0.782121;-0.607113;1.18241;2.0156;2.0771;272.06;
60.8527;0.706081;-0.78206;-0.607344;1.18247;2.01584;2.07839;272.13;
60.8528;0.706159;-0.781999;-0.607574;1.18253;2.01609;2.07967;272.2;
60.8529;0.706237;-0.781938;-0.607805;1.18258;2.01633;2.08095;272.27;
60.853;0.706315;-0.781878;-0.608035;1.18264;2.01657;2.08223;272.341;
60.8531;0.706393;-0.781817;-0.608266;1.1827;2.01681;2.08352;272.411;
60.8532;0.706472;-0.781756;-0.608496;1.18276;2.01705;2.0848;272.481;
60.8533;0.70655;-0.781695;-0.608727;1.18282;2.0173;2.08608;272.551;
60.8534;0.706628;-0.781634;-0.608957;1.18288;2.01754;2.08737;272.621;
60.8535;0.706706;-0.781573;-0.609187;1.18293;2.01778;2.08865;272.691;
60.8536;0.706784;-0.781512;-0.609418;1.18299;2.01802;2.08993;272.762;
60.8537;0.706862;-0.781451;-0.609648;1.18305;2.01827;2.09122;272.832;
60.8538;0.706941;-0.78139;-0.609878;1.18311;2.01851;2.0925;272.902;
60.8539;0.707019;-0.781329;-0.610109;1.18317;2.01875;2.09378;272.972;
60.854;0.707097;-0.781268;-0.610339;1.18323;2.01899;2.09506;273.042;
60.8541;0.707175;-0.781207;-0.610569;1.18329;2.01924;2.09635;273.112;
60.8542;0.707253;-0.781146;-0.610799;1.18335;2.01948;2.09763;273.182;
60.8543;0.707331;-0.781085;-0.61103;1.18341;2.01972;2.09892;273.253;
60.8544;0.707409;-0.781024;-0.61126;1.18346;2.01997;2.1002;273.323;
60.8545;0.707487;-0.780963;-0.61149;1.18352;2.02021;2.10148;273.393;
60.8546;0.707566;-0.780902;-0.61172;1.18358;2.02045;2.10277;273.463;
60.8547;0.707644;-0.780841;-0.61195;1.18364;2.0207;2.10405;273.533;
60.8548;0.707722;-0.780779;-0.61218;1.1837;2.02094;2.10533;273.603;
60.8549;0.7078;-0.780718;-0.612411;1.18376;2.02118;2.10662;273.673;
60.855;0.707878;-0.780657;-0.612641;1.18382;2.02143;2.1079;273.743;
60.8551;0.707956;-0.780596;-0.612871;1.18388;2.02167;2.10918;273.813;
60.8552;0.708034;-0.780534;-0.613101;1.18394;2.02192;2.11047;273.883;
60.8553;0.708112;-0.780473;-0.613331;1.184;2.02216;2.11175;273.954;
60.8554;0.70819;-0.780412;-0.613561;1.18406;2.0224;2.11304;274.024;
60.8555;0.708268;-0.78035;-0.613791;1.18412;2.02265;2.11432;274.094;
60.8556;0.708346;-0.780289;-0.614021;1.18418;2.02289;2.1156;274.164;
60.8557;0.708424;-0.780227;-0.614251;1.18424;2.02314;2.11689;274.234;
60.8558;0.708502;-0.780166;-0.614481;1.1843;2.02338;2.11817;274.304;
60.8559;0.70858;-0.780105;-0.614711;1.18436;2.02363;2.11946;274.374;
60.856;0.708658;-0.780043;-0.614941;1.18442;2.02387;2.12074;274.444;
60.8561;0.708736;-0.779982;-0.61517;1.18449;2.02412;2.12203;274.514;
60.8562;0.708814;-0.77992;-0.6154;1.18455;2.02436;2.12331;274.584;
60.8563;0.708892;-0.779858;-0.61563;1.18461;2.02461;2.1246;274.654;
60.8564;0.70897;-0.779797;-0.61586;1.18467;2.02485;2.12588;274.724;
60.8565;0.709048;-0.779735;-0.61609;1.18473;2.0251;2.12716;274.794;
60.8566;0.709126;-0.779674;-0.61632;1.18479;2.02534;2.12845;274.864;
60.8567;0.709204;-0.779612;-0.616549;1.18485;2.02559;2.12973;274.934;
60.8568;0.709282;-0.77955;-0.616779;1.18491;2.02583;2.13102;275.004;
60.8569;0.70936;-0.779489;-0.617009;1.18497;2.02608;2.1323;275.074;
60.857;0.709438;-0.779427;-0.617239;1.18504;2.02632;2.13359;275.144;
60.8571;0.709516;-0.779365;-0.617468;1.1851;2.02657;2.13487;275.214;
60.8572;0.709594;-0.779303;-0.617698;1.18516;2.02682;2.13616;275.284;
60.8573;0.709672;-0.779242;-0.617928;1.18522;2.02706;2.13744;275.354;
60.8574;0.70975;-0.77918;-0.618157;1.18528;2.02731;2.13873;275.424;
60.8575;0.709828;-0.779118;-0.618387;1.18534;2.02756;2.14001;275.494;
60.8576;0.709906;-0.779056;-0.618617;1.18541;2.0278;2.1413;275.564;
60.8577;0.709984;-0.778994;-0.618846;1.18547;2.02805;2.14258;275.634;
60.8578;0.710061;-0.778932;-0.619076;1.18553;2.02829;2.14387;275.703;
60.8579;0.710139;-0.77887;-0.619305;1.18559;2.02854;2.14516;275.773;
60.858;0.710217;-0.778809;-0.619535;1.18565;2.02879;2.14644;275.843;
60.8581;0.710295;-0.778747;-0.619764;1.18572;2.02903;2.14773;275.913;
